Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
204,1781587409349,3204,3204,3204,3204,3204,3204,3204,3204,20,23.809524536132813,15.000000953674316,14.285715103149414,20,13.636363983154297,4.761904716491699,0,5.52660608291626,8589934592,3221225472,6651396096,2244345856
202,1781587409554,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,25,18.18181800842285,23.809524536132813,5.263157844543457,0,4.545454502105713,5.52660608291626,8589934592,3221225472,6645104640,2244345856
202,1781587409757,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,25,28.571430206298828,15.789472579956055,10,9.090909004211426,0,0,5.52660608291626,8589934592,3221225472,6647988224,2244345856
201,1781587409960,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,45,40,38.095237731933594,28.571430206298828,10.526315689086914,5,4.761904716491699,5.52660608291626,8589934592,3221225472,6638190592,2244345856
200,1781587410163,3204,3204,3204,3204,3204,3204,3204,3204,80,70,65,65,68.42105102539063,52.6315803527832,47.619049072265625,35,5.52660608291626,8589934592,3221225472,6720143360,2244345856
201,1781587410364,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,50,40,35,45,35,10.526315689086914,5.263157844543457,4.631409645080566,8589934592,3221225472,6707052544,2244345856
204,1781587410565,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,25,20,20,20,13.636363983154297,9.523809432983398,9.523809432983398,4.631409645080566,8589934592,3221225472,6715195392,2244345856
202,1781587410770,3204,3204,3204,3204,3204,3204,3204,3204,25,25,23.809524536132813,15.000000953674316,9.523809432983398,0,10,0,4.631409645080566,8589934592,3221225472,6741508096,2244345856
204,1781587410973,3204,3204,3204,3204,3204,3204,3204,3204,40,35,21.052631378173828,20,15.000000953674316,4.761904716491699,4.761904716491699,0,4.631409645080566,8589934592,3221225472,6740738048,2244345856
204,1781587411178,3204,3204,3204,3204,3204,3204,3204,3204,20,20,19.047618865966797,15.000000953674316,30.000001907348633,14.285715103149414,15.000000953674316,9.523809432983398,4.631409645080566,8589934592,3221225472,6691323904,2244345856
202,1781587411383,3204,3204,3204,3204,3204,3204,3204,3204,9.523809432983398,9.523809432983398,10,9.523809432983398,20,15.789472579956055,10,10,5.659987926483154,8589934592,3221225472,6691323904,2244345856
204,1781587411586,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,14.285715103149414,5,0,4.761904716491699,0,0,5.659987926483154,8589934592,3221225472,6691323904,2244345856
204,1781587411791,3204,3204,3204,3204,3204,3204,3204,3204,9.523809432983398,9.523809432983398,5,4.761904716491699,0,0,0,0,5.659987926483154,8589934592,3221225472,6691323904,2244345856
204,1781587411996,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,19.047618865966797,20,9.523809432983398,0,4.545454502105713,0,5.659987926483154,8589934592,3221225472,6657032192,2244345856
199,1781587412201,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10,5.263157844543457,5,0,0,0,0,5.659987926483154,8589934592,3221225472,6650494976,2244345856
204,1781587412402,3204,3204,3204,3204,3204,3204,3204,3204,25,25,20,15.000000953674316,0,0,0,0,6.738026142120361,8589934592,3221225472,6648201216,2244345856
200,1781587412607,3204,3204,3204,3204,3204,3204,3204,3204,5,10,4.761904716491699,9.523809432983398,0,0,0,0,6.738026142120361,8589934592,3221225472,6646628352,2244345856
200,1781587412808,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,10,10,0,0,0,0,0,6.738026142120361,8589934592,3221225472,6641598464,2244345856
199,1781587413009,3204,3204,3204,3204,3204,3204,3204,3204,35,38.095237731933594,25,19.047618865966797,15.000000953674316,0,0,0,6.738026142120361,8589934592,3221225472,6626394112,2244345856
202,1781587413209,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,10.526315689086914,5,10,0,0,0,0,6.738026142120361,8589934592,3221225472,6626803712,2244345856
204,1781587413412,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,14.285715103149414,14.285715103149414,0,0,0,0,0,4.771967887878418,8589934592,3221225472,6616875008,2244345856
204,1781587413617,3204,3204,3204,3204,3204,3204,3204,3204,5,9.523809432983398,5.263157844543457,5,0,0,0,0,4.771967887878418,8589934592,3221225472,6617284608,2244345856
204,1781587413822,3204,3204,3204,3204,3204,3204,3204,3204,9.523809432983398,0,5,4.761904716491699,0,0,0,0,4.771967887878418,8589934592,3221225472,6617284608,2244345856
202,1781587414028,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,28.571430206298828,14.285715103149414,9.523809432983398,5,0,4.545454502105713,0,4.771967887878418,8589934592,3221225472,6613925888,2244345856
204,1781587414230,3204,3204,3204,3204,3204,3204,3204,3204,5.263157844543457,15.000000953674316,4.761904716491699,0,0,0,0,0,4.771967887878418,8589934592,3221225472,6612221952,2244345856
204,1781587414435,3204,3204,3204,3204,3204,3204,3204,3204,9.090909004211426,9.523809432983398,5,4.761904716491699,0,0,0,0,4.081457138061523,8589934592,3221225472,6611288064,2244345856
202,1781587414640,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10.526315689086914,9.523809432983398,5,0,0,0,0,4.081457138061523,8589934592,3221225472,6610010112,2244345856
203,1781587414843,3204,3204,3204,3204,3204,3204,3204,3204,10,14.285715103149414,10,10,0,0,0,0,4.081457138061523,8589934592,3221225472,6605488128,2244345856
199,1781587415047,3204,3204,3204,3204,3204,3204,3204,3204,20,20,15.000000953674316,9.523809432983398,5,0,0,0,4.081457138061523,8589934592,3221225472,6592954368,2244345856
204,1781587415248,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,10.526315689086914,14.285715103149414,0,0,0,0,4.081457138061523,8589934592,3221225472,6585958400,2244345856
204,1781587415453,3204,3204,3204,3204,3204,3204,3204,3204,25,20,19.047618865966797,15.000000953674316,4.761904716491699,0,0,0,3.951185703277588,8589934592,3221225472,6583238656,2244345856
202,1781587415658,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,30.000001907348633,28.571430206298828,25,0,0,0,0,3.951185703277588,8589934592,3221225472,6550896640,2244345856
204,1781587415860,3204,3204,3204,3204,3204,3204,3204,3204,70,65,60.000003814697266,57.894737243652344,57.142860412597656,40.90909194946289,31.57894515991211,23.809524536132813,3.951185703277588,8589934592,3221225472,6628540416,2244345856
204,1781587416066,3204,3204,3204,3204,3204,3204,3204,3204,35,30.000001907348633,21.052631378173828,27.272727966308594,10,0,4.761904716491699,5,3.951185703277588,8589934592,3221225472,6630244352,2244345856
200,1781587416271,3204,3204,3204,3204,3204,3204,3204,3204,20,23.809524536132813,19.047618865966797,15.000000953674316,25,4.761904716491699,0,0,3.951185703277588,8589934592,3221225472,6619906048,2244345856
200,1781587416473,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,15.000000953674316,15.000000953674316,10,45,10,0,5,3.7017672061920166,8589934592,3221225472,6674432000,2244345856
202,1781587416674,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,15.000000953674316,23.809524536132813,10,19.047618865966797,4.761904716491699,0,0,3.7017672061920166,8589934592,3221225472,6669697024,2244345856
200,1781587416877,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,25,15.000000953674316,15.789472579956055,15.000000953674316,15.000000953674316,9.090909004211426,0,3.7017672061920166,8589934592,3221225472,6681575424,2244345856
202,1781587417077,3204,3204,3204,3204,3204,3204,3204,3204,5.263157844543457,5,5,9.090909004211426,5,10.526315689086914,0,0,3.7017672061920166,8589934592,3221225472,6619578368,2244345856
200,1781587417280,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,20,20,10.526315689086914,5.263157844543457,9.090909004211426,0,0,3.7017672061920166,8589934592,3221225472,6630965248,2244345856
204,1781587417481,3204,3204,3204,3204,3204,3204,3204,3204,25,25,10.526315689086914,19.047618865966797,20,0,0,0,3.891502618789673,8589934592,3221225472,6627917824,2244345856
204,1781587417686,3204,3204,3204,3204,3204,3204,3204,3204,25,10,14.285715103149414,20,13.636363983154297,5,0,0,3.891502618789673,8589934592,3221225472,6627917824,2244345856
199,1781587417891,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,20,15.789472579956055,15.789472579956055,4.761904716491699,0,0,3.891502618789673,8589934592,3221225472,6627917824,2244345856
204,1781587418092,3204,3204,3204,3204,3204,3204,3204,3204,35,30.000001907348633,28.571430206298828,23.809524536132813,9.523809432983398,0,0,0,3.891502618789673,8589934592,3221225472,6632275968,2244345856
200,1781587418297,3204,3204,3204,3204,3204,3204,3204,3204,25,25,15.789472579956055,23.809524536132813,0,0,0,0,3.891502618789673,8589934592,3221225472,6632701952,2244345856
202,1781587418498,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,30.000001907348633,28.571430206298828,21.052631378173828,26.3157901763916,25,23.809524536132813,20,5.363020420074463,8589934592,3221225472,6609174528,2244345856
204,1781587418700,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,19.047618865966797,10,10,14.285715103149414,10,5,9.523809432983398,5.363020420074463,8589934592,3221225472,6609174528,2244345856
204,1781587418905,3204,3204,3204,3204,3204,3204,3204,3204,25,15.789472579956055,15.000000953674316,14.285715103149414,0,0,0,0,5.363020420074463,8589934592,3221225472,6609174528,2244345856
204,1781587419110,3204,3204,3204,3204,3204,3204,3204,3204,22.72727394104004,19.047618865966797,19.047618865966797,10,5,0,0,0,5.363020420074463,8589934592,3221225472,6605127680,2244345856
201,1781587419315,3204,3204,3204,3204,3204,3204,3204,3204,10,30.000001907348633,10,9.523809432983398,0,0,0,0,4.354457855224609,8589934592,3221225472,6603243520,2244345856
202,1781587419518,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,10,14.285715103149414,5,0,0,0,0,4.354457855224609,8589934592,3221225472,6575865856,2244345856
199,1781587419720,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,50,45,33.333335876464844,0,0,0,0,4.354457855224609,8589934592,3221225472,6578356224,2244345856
204,1781587419920,3204,3204,3204,3204,3204,3204,3204,3204,35,30.000001907348633,21.052631378173828,16.666667938232422,10,10,0,0,4.354457855224609,8589934592,3221225472,6581043200,2244345856
203,1781587420126,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,25,23.809524536132813,22.72727394104004,4.761904716491699,0,0,0,4.354457855224609,8589934592,3221225472,6581174272,2244345856
204,1781587420330,3204,3204,3204,3204,3204,3204,3204,3204,18.18181800842285,9.523809432983398,0,5,0,0,0,0,4.396633625030518,8589934592,3221225472,6581731328,2244345856
202,1781587420535,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,20,22.72727394104004,15.000000953674316,0,0,0,0,4.396633625030518,8589934592,3221225472,6581174272,2244345856
201,1781587420738,3204,3204,3204,3204,3204,3204,3204,3204,20,35,15.000000953674316,15.000000953674316,5.263157844543457,5,5,5,4.396633625030518,8589934592,3221225472,6592479232,2244345856
200,1781587420940,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,35,26.3157901763916,28.571430206298828,9.090909004211426,0,0,0,4.396633625030518,8589934592,3221225472,6571835392,2244345856
204,1781587421141,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,25,20,21.052631378173828,21.052631378173828,33.333335876464844,23.809524536132813,14.285715103149414,4.396633625030518,8589934592,3221225472,6568067072,2244345856
200,1781587421346,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,30.000001907348633,23.809524536132813,28.571430206298828,10,5,0,0,4.475615501403809,8589934592,3221225472,6594887680,2244345856
204,1781587421547,3204,3204,3204,3204,3204,3204,3204,3204,20,20,15.000000953674316,10,0,5,0,0,4.475615501403809,8589934592,3221225472,6590218240,2244345856
201,1781587421752,3204,3204,3204,3204,3204,3204,3204,3204,10,19.047618865966797,5,5,4.761904716491699,0,0,0,4.475615501403809,8589934592,3221225472,6586793984,2244345856
204,1781587421953,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,31.57894515991211,30.000001907348633,25,30.000001907348633,5,0,0,4.475615501403809,8589934592,3221225472,6583058432,2244345856
200,1781587422159,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,15.000000953674316,19.047618865966797,15.000000953674316,23.809524536132813,0,5,0,4.475615501403809,8589934592,3221225472,6604554240,2244345856
200,1781587422360,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,19.047618865966797,10.526315689086914,15.000000953674316,0,14.285715103149414,0,0,4.22429084777832,8589934592,3221225472,6606995456,2244345856
202,1781587422561,3204,3204,3204,3204,3204,3204,3204,3204,10,10.526315689086914,9.523809432983398,9.523809432983398,0,100,0,0,4.22429084777832,8589934592,3221225472,6602211328,2244345856
200,1781587422763,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,9.523809432983398,5,0,0,61.904762268066406,0,0,4.22429084777832,8589934592,3221225472,6600900608,2244345856
203,1781587422964,3204,3204,3204,3204,3204,3204,3204,3204,40,31.57894515991211,35,25,15.000000953674316,0,4.761904716491699,0,4.22429084777832,8589934592,3221225472,6596902912,2244345856
204,1781587423168,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,25,25,28.571430206298828,14.285715103149414,14.285715103149414,0,0,4.22429084777832,8589934592,3221225472,6598000640,2244345856
204,1781587423373,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,28.571430206298828,20,15.000000953674316,15.000000953674316,5,0,0,4.6884660720825195,8589934592,3221225472,6596624384,2244345856
202,1781587423578,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,23.809524536132813,14.285715103149414,14.285715103149414,0,4.761904716491699,0,0,4.6884660720825195,8589934592,3221225472,6592184320,2244345856
203,1781587423781,3204,3204,3204,3204,3204,3204,3204,3204,25,25,20,21.052631378173828,23.809524536132813,25,30.000001907348633,9.523809432983398,4.6884660720825195,8589934592,3221225472,6562856960,2244345856
202,1781587423985,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,40,40,28.571430206298828,40,38.095237731933594,19.047618865966797,5,4.6884660720825195,8589934592,3221225472,6548946944,2244345856
202,1781587424188,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,30.000001907348633,31.57894515991211,30.000001907348633,42.105262756347656,31.57894515991211,25,25,4.6884660720825195,8589934592,3221225472,6581436416,2244345856
200,1781587424392,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,20,22.72727394104004,10,23.809524536132813,14.285715103149414,5,0,4.632967472076416,8589934592,3221225472,6575816704,2244345856
203,1781587424592,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,20,15.789472579956055,19.047618865966797,5,0,0,0,4.632967472076416,8589934592,3221225472,6556631040,2244345856
199,1781587424796,3204,3204,3204,3204,3204,3204,3204,3204,9.523809432983398,9.523809432983398,4.761904716491699,0,0,0,0,0,4.632967472076416,8589934592,3221225472,6557188096,2244345856
199,1781587424996,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,35,31.57894515991211,25,5,4.761904716491699,0,0,4.632967472076416,8589934592,3221225472,6561251328,2244345856
199,1781587425197,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,10.526315689086914,10,10,0,5,5,0,4.632967472076416,8589934592,3221225472,6540558336,2244345856
204,1781587425397,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,20,20,15.000000953674316,0,0,0,0,5.581265926361084,8589934592,3221225472,6536822784,2244345856
200,1781587425602,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,10,9.523809432983398,4.761904716491699,0,0,0,5.581265926361084,8589934592,3221225472,6536822784,2244345856
204,1781587425803,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,19.047618865966797,15.000000953674316,15.789472579956055,10,0,0,0,5.581265926361084,8589934592,3221225472,6536822784,2244345856
203,1781587426008,3204,3204,3204,3204,3204,3204,3204,3204,40,45,28.571430206298828,25,4.761904716491699,0,0,0,5.581265926361084,8589934592,3221225472,6536822784,2244345856
201,1781587426211,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,20,15.000000953674316,15.000000953674316,15.789472579956055,5,4.761904716491699,0,5.581265926361084,8589934592,3221225472,6544900096,2244345856
204,1781587426413,3204,3204,3204,3204,3204,3204,3204,3204,20,20,20,19.047618865966797,14.285715103149414,9.090909004211426,0,4.761904716491699,6.033163547515869,8589934592,3221225472,6547390464,2244345856
200,1781587426619,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.000000953674316,14.285715103149414,10,5,0,0,0,6.033163547515869,8589934592,3221225472,6560022528,2244345856
204,1781587426819,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,25,15.789472579956055,10,5,0,0,0,6.033163547515869,8589934592,3221225472,6568181760,2244345856
204,1781587427024,3204,3204,3204,3204,3204,3204,3204,3204,68.42105102539063,60.000003814697266,57.142860412597656,57.142860412597656,66.66667175292969,45,40,33.333335876464844,6.033163547515869,8589934592,3221225472,6621364224,2244345856
203,1781587427229,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,52.38095474243164,45,30.000001907348633,10,4.761904716491699,0,0,6.033163547515869,8589934592,3221225472,6598311936,2244345856
204,1781587427432,3204,3204,3204,3204,3204,3204,3204,3204,20,20,23.809524536132813,15.000000953674316,4.761904716491699,0,0,0,3.9153778553009033,8589934592,3221225472,6603669504,2244345856
199,1781587427637,3204,3204,3204,3204,3204,3204,3204,3204,10,14.285715103149414,0,9.523809432983398,0,0,0,0,3.9153778553009033,8589934592,3221225472,6616596480,2244345856
204,1781587427838,3204,3204,3204,3204,3204,3204,3204,3204,25,25,19.047618865966797,15.789472579956055,0,0,0,0,3.9153778553009033,8589934592,3221225472,6614073344,2244345856
203,1781587428043,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,40,26.3157901763916,27.272727966308594,20,10,4.761904716491699,0,3.9153778553009033,8589934592,3221225472,6580240384,2244345856
204,1781587428247,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,15.789472579956055,18.18181800842285,15.789472579956055,23.809524536132813,14.285715103149414,9.523809432983398,9.090909004211426,3.9153778553009033,8589934592,3221225472,6580862976,2244345856
204,1781587428451,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,23.809524536132813,15.789472579956055,15.000000953674316,5,4.761904716491699,0,0,4.3056535720825195,8589934592,3221225472,6576816128,2244345856
204,1781587428656,3204,3204,3204,3204,3204,3204,3204,3204,40,45,40.90909194946289,40,61.904762268066406,57.894737243652344,55,52.38095474243164,4.3056535720825195,8589934592,3221225472,6618218496,2244345856
200,1781587428862,3204,3204,3204,3204,3204,3204,3204,3204,25,23.809524536132813,20,14.285715103149414,21.052631378173828,14.285715103149414,5,0,4.3056535720825195,8589934592,3221225472,6607028224,2244345856
203,1781587429063,3204,3204,3204,3204,3204,3204,3204,3204,25,21.052631378173828,15.000000953674316,19.047618865966797,19.047618865966797,20,9.523809432983398,0,4.3056535720825195,8589934592,3221225472,6585876480,2244345856
200,1781587429267,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,15.000000953674316,5.263157844543457,4.761904716491699,0,0,0,4.3056535720825195,8589934592,3221225472,6582403072,2244345856
204,1781587429468,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,30.000001907348633,35,25,25,28.571430206298828,10.526315689086914,15.000000953674316,5.251352787017822,8589934592,3221225472,6585466880,2244345856
203,1781587429673,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,20,15.789472579956055,9.523809432983398,0,4.761904716491699,4.761904716491699,4.761904716491699,5.251352787017822,8589934592,3221225472,6587203584,2244345856
200,1781587429877,3204,3204,3204,3204,3204,3204,3204,3204,45,35,33.333335876464844,35,30.000001907348633,35,20,19.047618865966797,5.251352787017822,8589934592,3221225472,6593314816,2244345856
204,1781587430078,3204,3204,3204,3204,3204,3204,3204,3204,55,52.6315803527832,45,55,40,36.842105865478516,25,15.789472579956055,5.251352787017822,8589934592,3221225472,6628212736,2244345856
200,1781587430283,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,33.333335876464844,20,14.285715103149414,0,0,0,5.251352787017822,8589934592,3221225472,6626082816,2244345856
202,1781587430484,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,15.789472579956055,19.047618865966797,10,9.523809432983398,0,0,4.193741321563721,8589934592,3221225472,6625951744,2244345856
202,1781587430687,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,14.285715103149414,10,5.263157844543457,31.57894515991211,20,14.285715103149414,14.285715103149414,4.193741321563721,8589934592,3221225472,6611124224,2244345856
200,1781587430890,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,26.3157901763916,20,19.047618865966797,28.571430206298828,15.000000953674316,10,5,4.193741321563721,8589934592,3221225472,6638321664,2244345856
199,1781587431091,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,25,31.57894515991211,20,9.523809432983398,0,0,4.193741321563721,8589934592,3221225472,6598770688,2244345856
201,1781587431292,3204,3204,3204,3204,3204,3204,3204,3204,5.263157844543457,10,9.523809432983398,9.523809432983398,5,15.789472579956055,14.285715103149414,4.761904716491699,4.193741321563721,8589934592,3221225472,6596919296,2244345856
204,1781587431494,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,14.285715103149414,10,10,5,9.523809432983398,0,5,5.815858364105225,8589934592,3221225472,6596526080,2244345856
204,1781587431699,3204,3204,3204,3204,3204,3204,3204,3204,31.81818199157715,30.000001907348633,30.000001907348633,19.047618865966797,25,10,4.761904716491699,4.761904716491699,5.815858364105225,8589934592,3221225472,6603833344,2244345856
200,1781587431904,3204,3204,3204,3204,3204,3204,3204,3204,25,20,15.000000953674316,10,23.809524536132813,15.000000953674316,5,0,5.815858364105225,8589934592,3221225472,6603833344,2244345856
200,1781587432105,3204,3204,3204,3204,3204,3204,3204,3204,20,33.333335876464844,14.285715103149414,15.789472579956055,19.047618865966797,15.000000953674316,4.761904716491699,0,5.815858364105225,8589934592,3221225472,6603833344,2244345856
200,1781587432305,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,31.57894515991211,21.052631378173828,23.809524536132813,26.3157901763916,10,0,0,5.9939351081848145,8589934592,3221225472,6603472896,2244345856
202,1781587432506,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10,9.523809432983398,10,10,9.523809432983398,0,0,5.9939351081848145,8589934592,3221225472,6603046912,2244345856
204,1781587432710,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,14.285715103149414,5.263157844543457,5,4.761904716491699,0,0,0,5.9939351081848145,8589934592,3221225472,6604193792,2244345856
204,1781587432915,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,20,20,20,10,10,4.761904716491699,0,5.9939351081848145,8589934592,3221225472,6602817536,2244345856
204,1781587433119,3204,3204,3204,3204,3204,3204,3204,3204,10,5,9.523809432983398,4.761904716491699,0,14.285715103149414,0,0,5.9939351081848145,8589934592,3221225472,6601162752,2244345856
202,1781587433324,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,23.809524536132813,25,15.000000953674316,14.285715103149414,5,0,0,4.58148717880249,8589934592,3221225472,6576635904,2244345856
201,1781587433528,3204,3204,3204,3204,3204,3204,3204,3204,25,25,19.047618865966797,20,0,0,0,0,4.58148717880249,8589934592,3221225472,6577127424,2244345856
202,1781587433730,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,20,20,15.000000953674316,5,0,0,0,4.58148717880249,8589934592,3221225472,6575964160,2244345856
204,1781587433933,3204,3204,3204,3204,3204,3204,3204,3204,35,35,25,28.571430206298828,15.000000953674316,5,5,0,4.58148717880249,8589934592,3221225472,6577586176,2244345856
200,1781587434138,3204,3204,3204,3204,3204,3204,3204,3204,25,20,20,15.000000953674316,19.047618865966797,15.000000953674316,10,22.72727394104004,4.58148717880249,8589934592,3221225472,6585122816,2244345856
201,1781587434339,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10,5,5,19.047618865966797,5,5,0,4.979582786560059,8589934592,3221225472,6585778176,2244345856
204,1781587434540,3204,3204,3204,3204,3204,3204,3204,3204,10,21.052631378173828,9.523809432983398,5,0,4.761904716491699,0,0,4.979582786560059,8589934592,3221225472,6588907520,2244345856
203,1781587434745,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.000000953674316,15.000000953674316,10,18.18181800842285,0,4.761904716491699,0,4.979582786560059,8589934592,3221225472,6589120512,2244345856
200,1781587434949,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,36.3636360168457,30.000001907348633,33.333335876464844,20,10,5,4.761904716491699,4.979582786560059,8589934592,3221225472,6589120512,2244345856
200,1781587435150,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,10,10,5.263157844543457,15.000000953674316,10,4.761904716491699,0,4.979582786560059,8589934592,3221225472,6589120512,2244345856
203,1781587435352,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,10,14.285715103149414,9.523809432983398,5,0,0,0,4.187798023223877,8589934592,3221225472,6563708928,2244345856
202,1781587435557,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10.526315689086914,10.526315689086914,10,5,0,0,0,4.187798023223877,8589934592,3221225472,6549241856,2244345856
204,1781587435760,3204,3204,3204,3204,3204,3204,3204,3204,20,23.809524536132813,14.285715103149414,9.523809432983398,10,9.090909004211426,9.523809432983398,0,4.187798023223877,8589934592,3221225472,6550994944,2244345856
203,1781587435965,3204,3204,3204,3204,3204,3204,3204,3204,45,38.095237731933594,25,20,45.45454788208008,20,25,33.333335876464844,4.187798023223877,8589934592,3221225472,6549520384,2244345856
202,1781587436168,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,36.842105865478516,36.842105865478516,40,57.894737243652344,90,55,55,4.187798023223877,8589934592,3221225472,6531809280,2235957248
203,1781587436372,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,15.000000953674316,22.72727394104004,5,0,0,0,0,4.717913627624512,8589934592,3221225472,6532251648,2235957248
201,1781587436575,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,38.095237731933594,30.000001907348633,28.571430206298828,35,35,28.571430206298828,20,4.717913627624512,8589934592,3221225472,6571966464,2235957248
202,1781587436777,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,15.789472579956055,15.000000953674316,10.526315689086914,10,5,5,0,4.717913627624512,8589934592,3221225472,6568493056,2235957248
204,1781587436980,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,42.85714340209961,35,28.571430206298828,9.523809432983398,0,4.761904716491699,0,4.717913627624512,8589934592,3221225472,6567886848,2235957248
202,1781587437185,3204,3204,3204,3204,3204,3204,3204,3204,10,14.285715103149414,9.523809432983398,5,0,0,0,0,4.717913627624512,8589934592,3221225472,6561005568,2235957248
200,1781587437388,3204,3204,3204,3204,3204,3204,3204,3204,9.523809432983398,10,10,5,0,0,0,0,4.341794013977051,8589934592,3221225472,6550863872,2235957248
204,1781587437590,3204,3204,3204,3204,3204,3204,3204,3204,25,20,20,25,10,0,0,0,4.341794013977051,8589934592,3221225472,6545948672,2235957248
